tour_id|readcount_score|congestion_score|star_score|corona_score|senti|senti_count|senti_sum|senti_avg
1|0.16412000000000002|0.59855|2.0|0.3269311064718163|[['대가', 1], ['소음', -1], ['화', -2]]|3.0|-2.0|-0.6666666666666666
2|0.0003900000000000001|0.6026|0.0|0.3269311064718163||||
3|0.4105|0.347225|2.1|0.3269311064718163|[['최고', 2], ['욕', -2]]|2.0|0.0|0.0
4|0.11157|0.6867|4.667|0.3269311064718163|[['친절', 2]]|1.0|2.0|2.0
5|0.16602999999999998|0.5457500000000001|0.958|0.3269311064718163|[['고급', 2], ['최고', 2], ['정', 1], ['일진', -1], ['무서움', -2], ['불만', -2], ['불편', -2], ['최악', -2], ['해', -2]]|9.0|-6.0|-0.6666666666666666
6|0.3472|0.549225|2.0|0.3269311064718163|[['예의', 1], ['비추', -2]]|2.0|-1.0|-0.5
7|0.5365800000000001|0.5|0.0|0.3269311064718163||||
8|0.18656|0.721025|0.0|0.3269311064718163||||
9|0.0|0.5653|0.0|0.3269311064718163||||
10|0.0|0.586875|0.0|0.3269311064718163||||
11|0.043140000000000005|0.701|3.4|0.3269311064718163|[['최고', 2], ['친절', 2], ['한숨', -1], ['짜증', -2]]|4.0|1.0|0.25
12|0.18782|0.676825|4.0|0.3269311064718163||||
13|0.20631|0.682825|2.16|0.3269311064718163|[['최고', 2], ['친절', 2], ['윤기', 1], ['ㅉ', -1]]|4.0|4.0|1.0
14|0.0|0.69705|0.0|0.3269311064718163||||
15|0.19505000000000006|0.6389|0.0|0.3269311064718163||||
16|0.34171999999999997|0.644875|1.0|0.3269311064718163||||
17|1.0|0.736425|0.0|0.3269311064718163||||
18|0.30919|0.584775|4.5|0.3269311064718163||||
19|0.0|0.73245|2.556|0.3269311064718163|[['맛', 2], ['친절', 2], ['기대', 1], ['대접', 1], ['여유', 1], ['ㅜ', -1], ['후회', -2]]|7.0|4.0|0.5714285714285714
20|0.24181999999999998|0.7449|0.0|0.3269311064718163||||
21|0.03633|0.72305|0.0|0.3269311064718163||||
22|0.31966999999999995|0.677975|4.5|0.3269311064718163|[['맛', 2], ['최고', 2]]|2.0|4.0|2.0
23|0.040760000000000005|0.6124|0.0|0.3269311064718163||||
24|0.17817000000000002|0.530975|0.0|0.3269311064718163||||
25|0.19038|0.6226|5.0|0.3269311064718163|[['고급', 2], ['만족', 2], ['보람', 1], ['후회', -2]]|4.0|3.0|0.75
26|0.159|0.753125|3.0|0.3269311064718163|[['강추', 2]]|1.0|2.0|2.0
27|0.18395999999999998|0.684325|5.0|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
28|0.0|0.670225|0.0|0.3269311064718163||||
29|0.0|0.68145|0.0|0.3269311064718163||||
30|0.17498000000000002|0.652025|0.0|0.3269311064718163||||
31|0.19139|0.590125|2.5|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
32|0.25725000000000003|0.497625|0.0|0.3269311064718163||||
33|0.32731000000000005|0.478375|1.571|0.3269311064718163|[['최고', 2], ['친절', 2], ['ㅆ', 1], ['기대', 1], ['여유', 1], ['정', 1], ['할인', 1], ['휴식', 1], ['부족', -1], ['불성실', -1], ['신경질', -1], ['찌꺼기', -1], ['짜증', -2], ['최악', -2]]|14.0|2.0|0.14285714285714285
34|0.17060999999999998|0.707625|0.0|0.3269311064718163||||
35|0.21072|0.64945|2.299|0.3269311064718163|[['개선', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['가치', 1], ['기대', 1], ['여유', 1], ['인기', 1], ['인정', 1], ['겁', -1], ['짐', -1], ['마이너스', -2], ['불만', -2], ['최악', -2]]|14.0|5.0|0.35714285714285715
36|0.42094|0.293275|4.5|0.3269311064718163|[['멋', 2], ['최고', 2]]|2.0|4.0|2.0
37|0.0|0.736975|4.2860000000000005|0.3269311064718163|[['고급', 2], ['최고', 2], ['친절', 2]]|3.0|6.0|2.0
38|0.0|0.697375|1.25|0.3269311064718163|[['창피', -2]]|1.0|-2.0|-2.0
39|0.00014|0.5431|5.0|0.3269311064718163||||
40|0.23995999999999998|0.721025|2.7030000000000003|0.3269311064718163|[['맛', 2], ['최고', 2], ['편안', 2], ['개성', 1], ['기대', 1], ['정', 1], ['필수', 1], ['못', 0], ['ㅜ', -1], ['ㅠ', -1], ['고작', -1], ['미안', -1], ['빚', -2], ['손해', -2], ['실망', -2], ['해', -2], ['협박', -2]]|17.0|-4.0|-0.2352941176470588
41|0.23958|0.660725|1.833|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
42|0.16505999999999998|0.68095|0.0|0.3269311064718163||||
43|0.24886000000000005|0.592475|1.656|0.3269311064718163|[['만족', 2], ['맛', 2], ['최고', 2], ['기대', 1], ['정', 1], ['친구', 1], ['부족', -1], ['화가', -2]]|8.0|6.0|0.75
44|0.00033000000000000005|0.584575|0.0|0.3269311064718163||||
45|0.19208000000000006|0.709875|0.0|0.3269311064718163||||
46|0.21936999999999998|0.7120000000000001|3.4|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
47|0.26273|0.572225|5.0|0.3269311064718163||||
48|0.18635|0.642625|0.0|0.3269311064718163||||
49|0.17886000000000002|0.604425|0.0|0.3269311064718163||||
50|0.17094|0.709075|0.0|0.3269311064718163||||
51|0.18667999999999998|0.637025|4.0|0.3269311064718163||||
52|0.046520000000000006|0.645825|3.214|0.3269311064718163|[['최고', 2], ['친절', 2]]|2.0|4.0|2.0
53|0.21674|0.609375|0.0|0.3269311064718163||||
54|0.17106000000000002|0.635325|0.0|0.3269311064718163||||
55|0.17553000000000002|0.650475|0.0|0.3269311064718163||||
56|0.2337|0.625|4.0|0.3269311064718163||||
57|0.17290000000000005|0.669775|2.5|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
58|0.18702|0.61285|2.5|0.3269311064718163|[['최고', 2], ['피', 0]]|2.0|2.0|1.0
59|0.27714|0.577575|0.0|0.3269311064718163||||
60|0.18288|0.720325|0.0|0.3269311064718163||||
61|0.19984|0.577575|5.0|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
62|0.25479|0.553125|5.0|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
63|0.25042000000000003|0.5951|0.0|0.3269311064718163||||
64|0.19967|0.720325|0.0|0.3269311064718163||||
65|0.25861999999999996|0.673925|2.0|0.3269311064718163|[['최고', 2], ['죽음', -1]]|2.0|1.0|0.5
66|0.21458|0.721925|0.0|0.3269311064718163||||
67|0.19938000000000006|0.513325|0.0|0.3269311064718163||||
68|0.01436|0.598825|0.0|0.3269311064718163||||
69|0.0|0.60185|0.0|0.3269311064718163||||
70|0.18070000000000006|0.620975|0.0|0.3269311064718163||||
71|0.23010999999999998|0.571425|0.0|0.3269311064718163||||
72|0.25442000000000004|0.6|1.806|0.3269311064718163|[['득', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['부자', 1], ['세일', 1], ['짐', -1], ['최악', -2]]|9.0|8.0|0.8888888888888888
73|0.18635|0.61855|0.0|0.3269311064718163||||
74|0.018369999999999997|0.668925|5.0|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
75|0.21948|0.65475|5.0|0.3269311064718163|[['강추', 2], ['정', 1], ['품격', 1]]|3.0|4.0|1.3333333333333333
76|0.20260999999999998|0.651325|0.0|0.3269311064718163||||
77|0.03547|0.551475|4.0|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
78|0.01702|0.598825|0.0|0.3269311064718163||||
79|0.14615999999999998|0.58|0.0|0.3269311064718163||||
80|0.14903000000000002|0.446725|0.0|0.3269311064718163||||
81|0.0|0.551275|5.0|0.3269311064718163|[['친절', 2]]|1.0|2.0|2.0
82|0.29374|0.665175|5.0|0.3269311064718163|[['불편', -2]]|1.0|-2.0|-2.0
83|0.18157|0.665175|0.0|0.3269311064718163||||
84|0.0|0.6332|0.0|0.3269311064718163||||
85|0.0|0.6332|0.0|0.3269311064718163||||
86|0.0|0.692625|2.917|0.3269311064718163|[['불편', -2]]|1.0|-2.0|-2.0
87|0.0|0.61795|0.0|0.3269311064718163||||
88|0.0|0.7025|0.0|0.3269311064718163||||
89|0.0|0.563175|0.0|0.3269311064718163||||
90|0.15077000000000002|0.625|0.0|0.3269311064718163||||
91|0.12795|0.708075|0.0|0.3269311064718163||||
92|0.19604|0.62265|3.667|0.3269311064718163||||
93|0.26479|0.53125|4.5|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
94|0.005860000000000001|0.563125|0.0|0.3269311064718163||||
95|0.4124|0.5424|1.5|0.3269311064718163|[['장점', 2], ['짐', -1]]|2.0|1.0|0.5
96|0.31872|0.64|3.429|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
97|0.0|0.701525|3.132|0.3269311064718163|[['감사', 2], ['멋', 2], ['사랑', 2], ['아름다움', 2], ['조화', 2], ['최고', 2], ['부자', 1], ['여유', 1], ['정', 1], ['노름', -1], ['살인', -1], ['아쉬움', -1], ['불만', -2], ['장애인', -2], ['지옥', -2], ['환상', -2]]|16.0|4.0|0.25
98|1.0|0.6331|3.132|0.3269311064718163|[['감사', 2], ['멋', 2], ['사랑', 2], ['아름다움', 2], ['조화', 2], ['최고', 2], ['부자', 1], ['여유', 1], ['정', 1], ['노름', -1], ['살인', -1], ['아쉬움', -1], ['불만', -2], ['장애인', -2], ['지옥', -2], ['환상', -2]]|16.0|4.0|0.25
99|0.044489999999999995|0.602275|0.0|0.3269311064718163||||
100|0.03906|0.602275|0.0|0.3269311064718163||||
101|0.044840000000000005|0.602275|0.0|0.3269311064718163||||
102|0.041420000000000005|0.602275|0.0|0.3269311064718163||||
103|0.05041|0.654825|0.0|0.3269311064718163||||
104|0.27046000000000003|0.721025|5.0|0.3269311064718163||||
105|0.031039999999999998|0.70485|4.2860000000000005|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
106|0.24142|0.721025|3.633|0.3269311064718163|[['멋', 2], ['재미', 2], ['최고', 2]]|3.0|6.0|2.0
107|0.09525|0.72|0.0|0.3269311064718163||||
108|0.038340000000000006|0.595175|0.0|0.3269311064718163||||
109|0.0|0.56875|5.0|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
110|1.0|0.636075|2.909|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
111|0.22430000000000005|0.642125|0.0|0.3269311064718163||||
112|0.20088|0.6489|0.0|0.3269311064718163||||
113|0.20557000000000006|0.6365|0.0|0.3269311064718163||||
114|0.25987000000000005|0.64675|0.0|0.3269311064718163||||
115|0.25059000000000003|0.64675|0.0|0.3269311064718163||||
116|0.0|0.608775|0.0|0.3269311064718163||||
117|0.0|0.687975|3.667|0.3269311064718163||||
118|0.059330000000000015|0.7253|4.333|0.3269311064718163|[['비추', -2]]|1.0|-2.0|-2.0
119|0.0|0.7354|0.0|0.3269311064718163||||
120|0.0|0.643875|2.211|0.3269311064718163|[['최고', 2], ['할인', 1], ['ㅠ', -1], ['낭비', -1], ['실망', -2]]|5.0|-1.0|-0.2
121|0.27680000000000005|0.685075|4.038|0.3269311064718163|[['감사', 2], ['강추', 2], ['고급', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['유명', 1], ['윤기', 1], ['정', 1], ['친구', 1], ['부족', -1], ['실망', -2], ['해', -2], ['후회', -2]]|16.0|12.0|0.75
122|0.32753000000000004|0.637425|4.5|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
123|0.0186|0.680775|0.0|0.3269311064718163||||
124|0.0492|0.76065|3.882|0.3269311064718163|[['감사', 2], ['강추', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['편리', 2], ['가치', 1], ['친구', 1], ['짐', -1], ['아픔', -2], ['짜증', -2]]|12.0|11.0|0.9166666666666666
125|0.28331999999999996|0.7563|1.3330000000000002|0.3269311064718163|[['멋', 2], ['친절', 2], ['ㅠ', -1], ['한숨', -1], ['불만족', -2], ['최악', -2]]|6.0|-2.0|-0.3333333333333333
126|0.20915000000000006|0.68925|5.0|0.3269311064718163|[['최고', 2], ['친절', 2]]|2.0|4.0|2.0
127|0.046290000000000005|0.5942|0.0|0.3269311064718163||||
128|0.26191000000000003|0.423075|0.0|0.3269311064718163||||
129|0.19185|0.709825|2.25|0.3269311064718163|[['맛', 2], ['최고', 2], ['친절', 2], ['대접', 1], ['여유', 1], ['필수', 1], ['부족', -1]]|7.0|8.0|1.1428571428571428
130|0.0|0.65625|0.0|0.3269311064718163||||
131|0.24662000000000006|0.641675|0.0|0.3269311064718163||||
132|0.32915000000000005|0.652625|0.0|0.3269311064718163||||
133|0.0|0.551275|3.0|0.3269311064718163||||
134|0.24667000000000006|0.699525|4.0|0.3269311064718163|[['만족', 2], ['최고', 2], ['친절', 2], ['정', 1], ['친구', 1], ['부족', -1], ['실수', -1], ['부담', -2], ['화', -2]]|9.0|2.0|0.2222222222222222
135|0.29696999999999996|0.6344|4.4|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
136|0.0|0.693325|3.3|0.3269311064718163|[['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['욕', -2], ['최악', -2]]|6.0|3.0|0.5
137|0.07257999999999999|0.5375|2.511|0.3269311064718163|[['강추', 2], ['맛', 2], ['최고', 2], ['행복', 2], ['가치', 1], ['기대', 1], ['인정', 1], ['ㅠ', -1], ['아쉬움', -1], ['저급', -1], ['걱정', -2], ['마이너스', -2], ['실망', -2], ['어려움', -2], ['질색', -2], ['짜증', -2], ['최악', -2]]|17.0|-6.0|-0.35294117647058826
138|0.21834|0.625|0.0|0.3269311064718163||||
139|0.19679|0.625|0.0|0.3269311064718163||||
140|0.0|0.698725|0.0|0.3269311064718163||||
141|0.0|0.679|4.5|0.3269311064718163|[['친절', 2]]|1.0|2.0|2.0
142|0.0|0.633475|0.0|0.3269311064718163||||
143|0.0|0.5718|0.0|0.3269311064718163||||
144|0.05795|0.542975|0.0|0.3269311064718163||||
145|0.00036|0.51655|4.515|0.3269311064718163|[['만족', 2], ['최고', 2], ['행복', 2], ['낭비', -1], ['탈', -1], ['최악', -2]]|6.0|2.0|0.3333333333333333
146|0.00021|0.548075|3.571|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
147|0.0002|0.5341|0.0|0.3269311064718163||||
148|0.03162|0.635425|0.0|0.3269311064718163||||
149|0.4516600000000001|0.631075|2.333|0.3269311064718163|[['최고', 2], ['고함', -1]]|2.0|1.0|0.5
150|0.04418|0.629175|0.0|0.3269311064718163||||
151|0.0|0.742525|2.833|0.3269311064718163|[['ㅉ', -1], ['최악', -2]]|2.0|-3.0|-1.5
152|0.01017|0.7294|3.455|0.3269311064718163|[['만족', 2], ['맛', 2], ['최고', 2]]|3.0|6.0|2.0
153|0.05311|0.55815|3.5|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
154|0.2551|0.6805|2.3|0.3269311064718163|[['최고', 2], ['가치', 1], ['짐', -1], ['창', -1], ['욕', -2]]|5.0|-1.0|-0.2
155|0.05823|0.689075|2.3|0.3269311064718163|[['최고', 2], ['가치', 1], ['짐', -1], ['창', -1], ['욕', -2]]|5.0|-1.0|-0.2
156|0.0|0.58595|0.0|0.3269311064718163||||
157|0.31185|0.602825|0.0|0.3269311064718163||||
158|0.34667000000000003|0.6475|2.75|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
159|0.01081|0.6081|0.0|0.3269311064718163||||
160|0.0|0.709675|4.7780000000000005|0.3269311064718163|[['감탄', 2], ['최고', 2]]|2.0|4.0|2.0
161|0.32977|0.526325|5.0|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
162|0.27002000000000004|0.677425|0.0|0.3269311064718163||||
163|0.19244000000000006|0.4|0.0|0.3269311064718163||||
164|1.0|0.0|2.912|0.3269311064718163|[['감동', 2], ['안전', 2], ['최고', 2], ['도움', 1], ['보람', 1], ['정상', 1], ['친구', 1], ['휴식', 1], ['흥미', 1]]|9.0|12.0|1.3333333333333333
165|0.5014000000000001|0.47435|0.0|0.3269311064718163||||
166|0.31386000000000003|0.25|0.0|0.3269311064718163||||
167|0.27352000000000004|0.333325|0.0|0.3269311064718163||||
168|0.42625|0.333325|0.0|0.3269311064718163||||
169|0.31711|0.477775|0.0|0.3269311064718163||||
170|0.22498|0.634025|0.0|0.3269311064718163||||
171|1.0|0.5744|5.0|0.3269311064718163|[['안전', 2], ['최고', 2], ['친절', 2]]|3.0|6.0|2.0
172|0.0|0.618975|0.0|0.3269311064718163||||
173|0.20176|0.55|3.6|0.3269311064718163|[['ㅜ', -1]]|1.0|-1.0|-1.0
174|0.21231999999999998|0.599575|2.7910000000000004|0.3269311064718163|[['만족', 2], ['맛', 2], ['재미', 2], ['최고', 2], ['친절', 2], ['수선', -1], ['짐', -1], ['부담', -2], ['불만', -2]]|9.0|4.0|0.4444444444444444
175|0.3703900000000001|0.716975|1.656|0.3269311064718163|[['맛', 2], ['멋', 2], ['부지런', 2], ['열광', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['기대', 1], ['연애', 1], ['완성', 1], ['운', 1], ['인정', 1], ['정', 1], ['진리', 1], ['못', 0], ['ㅉ', -1], ['ㅠ', -1], ['마약', -1], ['수선', -1], ['짐', -1], ['충격', -1], ['거짓말', -2], ['망신', -2], ['불편', -2], ['빈대', -2], ['실망', -2], ['욕', -2], ['최악', -2], ['해', -2]]|29.0|-1.0|-0.03448275862068965
176|0.16758|0.72175|4.5|0.3269311064718163|[['감사', 2], ['강추', 2], ['고급', 2], ['만족', 2], ['칭찬', 2], ['행복', 2], ['개성', 1], ['믿음', 1], ['신뢰', 1], ['전문가', 1], ['진리', 1], ['불편', -2]]|12.0|15.0|1.25
177|0.0|0.716975|0.0|0.3269311064718163||||
178|1.0|0.47545|0.0|0.3269311064718163||||
179|0.18275|0.4635|5.0|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
180|1.0|0.65385|3.45|0.3269311064718163|[['만족', 2], ['사랑', 2], ['최고', 2], ['ㅆ', 1], ['빛', 1], ['안심', 1], ['친구', 1], ['불편', -2], ['욕', -2]]|9.0|6.0|0.6666666666666666
181|0.014969999999999999|0.659225|5.0|0.3269311064718163|[['필수', 1]]|1.0|1.0|1.0
182|0.4418300000000001|0.681575|2.353|0.3269311064718163|[['강추', 2], ['최고', 2], ['여유', 1], ['친구', 1], ['ㅠ', -1], ['불편', -2], ['우울', -2], ['해', -2]]|8.0|-1.0|-0.125
183|0.37323|0.5977|0.0|0.3269311064718163||||
184|0.015009999999999999|0.659225|3.913|0.3269311064718163|[['강추', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['인정', 1], ['정', 1], ['친구', 1], ['짐', -1], ['최악', -2]]|9.0|8.0|0.8888888888888888
185|0.029400000000000006|0.667875|0.0|0.3269311064718163||||
186|0.30912|0.723025|5.0|0.3269311064718163||||
187|0.0|0.65775|3.2|0.3269311064718163|[['강추', 2], ['최상급', 2], ['친절', 2], ['해', -2]]|4.0|4.0|1.0
188|0.00025|0.6841|0.0|0.3269311064718163||||
189|0.0|0.6631|4.632|0.3269311064718163|[['맛', 2], ['최고', 2], ['친절', 2], ['ㅠ', -1], ['부담', -2]]|5.0|3.0|0.6
190|0.3168|0.72465|0.0|0.3269311064718163||||
191|0.21456000000000006|0.753375|0.0|0.3269311064718163||||
192|0.28117000000000003|0.571925|0.0|0.3269311064718163||||
193|0.0072299999999999994|0.585525|0.0|0.3269311064718163||||
194|0.00018|0.6157|0.0|0.3269311064718163||||
195|0.17856000000000002|0.51705|0.0|0.3269311064718163||||
196|0.0007000000000000001|0.61585|0.333|0.3269311064718163||||
197|0.27415|0.57|3.75|0.3269311064718163|[['할인', 1], ['최악', -2], ['허', -2], ['환상', -2]]|4.0|-5.0|-1.25
198|0.28923000000000004|0.433325|3.4|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
199|0.30868|0.583325|3.933|0.3269311064718163|[['강추', 2], ['여유', 1]]|2.0|3.0|1.5
200|0.22977000000000006|0.30635|0.0|0.3269311064718163||||
201|0.18984|0.68925|3.333|0.3269311064718163|[['강추', 2], ['편안', 2]]|2.0|4.0|2.0
202|0.046939999999999996|0.57425|0.0|0.3269311064718163||||
203|0.04069|0.5899|2.333|0.3269311064718163|[['미소', 2], ['친구', 1]]|2.0|3.0|1.5
204|0.31264000000000003|0.683325|0.0|0.3269311064718163||||
205|0.25125000000000003|0.675|4.909|0.3269311064718163|[['최고', 2], ['고통', -2]]|2.0|0.0|0.0
206|0.29798|0.637425|3.895|0.3269311064718163|[['감사', 2], ['최고', 2], ['친절', 2]]|3.0|6.0|2.0
207|0.21381999999999998|0.53125|0.0|0.3269311064718163||||
208|0.48536999999999997|0.5625|0.0|0.3269311064718163||||
209|0.24906999999999999|0.5625|2.167|0.3269311064718163|[['불편', -2]]|1.0|-2.0|-2.0
210|0.3711700000000001|0.478825|2.125|0.3269311064718163|[['최고', 2], ['기대', 1], ['낭비', -1]]|3.0|2.0|0.6666666666666666
211|0.0|0.601775|4.533|0.3269311064718163|[['강추', 2], ['재미', 2], ['최고', 2], ['보람', 1]]|4.0|7.0|1.75
212|0.517|0.54045|3.564|0.3269311064718163|[['감사', 2], ['최고', 2], ['필수', 1], ['휴식', 1], ['앞잡이', -1], ['머저리', -2], ['해', -2]]|7.0|1.0|0.14285714285714285
213|0.030560000000000007|0.697925|4.053|0.3269311064718163|[['최고', 2], ['친절', 2], ['기대', 1], ['도움', 1], ['흥미', 1], ['의심', -1], ['최악', -2]]|7.0|4.0|0.5714285714285714
214|0.37046999999999997|0.646675|2.84|0.3269311064718163|[['최고', 2], ['친절', 2], ['편안', 2], ['기대', 1], ['짐', -1], ['더러운', -2], ['불편', -2], ['욕', -2]]|8.0|0.0|0.0
215|1.0|0.49675|2.894|0.3269311064718163|[['감동', 2], ['감사', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['특권', 2], ['가치', 1], ['강세', 1], ['도움', 1], ['정', 1], ['휴식', 1], ['ㅠ', -1], ['부족', -1], ['실망', -2], ['욕', -2]]|15.0|11.0|0.7333333333333333
216|0.37373|0.49675|2.875|0.3269311064718163||||
217|0.09777|0.485925|4.143|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
218|0.6087600000000001|0.636725|3.535|0.3269311064718163|[['강추', 2], ['즐거움', 2], ['최고', 2], ['낭만', 1], ['할인', 1]]|5.0|8.0|1.6
219|0.11435|0.6514|3.926|0.3269311064718163|[['감동', 2], ['강추', 2], ['아름다움', 2], ['최고', 2], ['친절', 2], ['호의', 2], ['필수', 1], ['불편', -2], ['후회', -2]]|9.0|9.0|1.0
220|0.03618|0.375|0.0|0.3269311064718163||||
221|0.1984|0.60715|0.0|0.3269311064718163||||
222|0.17675000000000002|0.635325|3.4330000000000003|0.3269311064718163|[['강추', 2], ['고급', 2], ['최고', 2], ['친절', 2], ['아쉬움', -1], ['불만', -2], ['실망', -2]]|7.0|3.0|0.42857142857142855
223|0.11467999999999999|0.605025|5.0|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
224|0.00022|0.62245|0.0|0.3269311064718163||||
225|0.11575|0.70715|5.0|0.3269311064718163||||
226|0.14869000000000002|0.459775|0.0|0.3269311064718163||||
227|0.22250000000000006|0.489575|2.053|0.3269311064718163|[['고급', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['적극', 1], ['친구', 1], ['해', -2], ['화', -2]]|8.0|6.0|0.75
228|0.34538|0.539875|0.0|0.3269311064718163||||
229|0.40183|0.539875|2.419|0.3269311064718163|[['만족', 2], ['바른', 2], ['상위', 2], ['최고', 2], ['행복', 2], ['대상', 1], ['도움', 1], ['정', 1], ['화하', 1], ['성', 0], ['ㅉ', -1], ['미안', -1], ['싸움', -1], ['의회', -1], ['지지', -1], ['피해', -1], ['결석', -2], ['더러운', -2], ['무단', -2], ['병', -2], ['우울증', -2], ['잘못', -2], ['해', -2], ['혐오', -2]]|24.0|-8.0|-0.3333333333333333
230|0.11606|0.733925|2.5|0.3269311064718163|[['최고', 2], ['활기', 2], ['거짓말', -2], ['불쾌감', -2]]|4.0|0.0|0.0
231|0.028860000000000007|0.630125|4.5|0.3269311064718163|[['최고', 2]]|1.0|2.0|2.0
232|0.39691|0.7325|4.375|0.3269311064718163|[['감사', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['적극', 1], ['진리', 1], ['걱정', -2]]|8.0|10.0|1.25
233|0.00022999999999999998|0.511375|0.0|0.3269311064718163||||
234|0.0|0.684625|0.0|0.3269311064718163||||
235|0.0|0.624175|3.8|0.3269311064718163|[['최고', 2], ['병', -2], ['부담', -2]]|3.0|-2.0|-0.6666666666666666
236|0.18721|0.6389|2.414|0.3269311064718163|[['강추', 2], ['고급', 2], ['만족', 2], ['맛', 2], ['미소', 2], ['장점', 2], ['최고', 2], ['실속', 1], ['안심', 1], ['필수', 1], ['합리적', 1], ['ㅠ', -1], ['짐', -1], ['병', -2], ['부담', -2], ['최악', -2]]|16.0|10.0|0.625
237|0.4713600000000001|0.66025|3.75|0.3269311064718163|[['만족', 2], ['최고', 2], ['친절', 2], ['ㅠ', -1], ['부족', -1], ['불편', -2]]|6.0|2.0|0.3333333333333333
238|0.5491600000000001|0.418175|1.4|0.3269311064718163|[['감사', 2], ['강추', 2], ['고급', 2], ['만족', 2], ['장점', 2], ['조화', 2], ['최고', 2], ['최상급', 2], ['친절', 2], ['행복', 2], ['벗', 1], ['운', 1], ['재치', 1], ['정', 1], ['성', 0], ['실망', -2], ['최악', -2]]|17.0|20.0|1.1764705882352942
239|0.17655|0.418175|0.0|0.3269311064718163||||
240|0.4200200000000001|0.612775|2.929|0.3269311064718163|[['감사', 2], ['고급', 2], ['만족', 2], ['사랑', 2], ['최고', 2], ['친절', 2], ['도리', 1], ['도움', 1], ['발전', 1], ['부자', 1], ['이벤트', 1], ['최상', 1], ['친구', 1], ['미안', -1], ['의심', -1], ['분노', -2]]|16.0|15.0|0.9375
241|0.6037300000000001|0.527475|1.965|0.3269311064718163|[['만족', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['운', 1], ['정', 1], ['성', 0], ['피', 0], ['ㅜ', -1], ['먼지', -1], ['아쉬움', -1], ['실망', -2]]|12.0|4.0|0.3333333333333333
242|0.0|0.498375|3.5|0.3269311064718163|[['강추', 2], ['고급', 2], ['최고', 2], ['축하', 2], ['편리', 2], ['친구', 1], ['할인', 1], ['해', -2]]|8.0|10.0|1.25
243|0.0|0.54545|0.0|0.3269311064718163||||
244|0.17912|0.618425|2.7710000000000004|0.3269311064718163|[['개선', 2], ['최고', 2], ['친절', 2], ['정', 1], ['아쉬움', -1], ['실망', -2]]|6.0|4.0|0.6666666666666666
245|0.0|0.5907|0.0|0.3269311064718163||||
246|0.039869999999999996|0.541175|2.714|0.3269311064718163||||
247|0.21389|0.7040000000000001|0.0|0.3269311064718163||||
248|0.17872000000000002|0.629625|2.519|0.3269311064718163|[['친절', 2]]|1.0|2.0|2.0
249|0.18980999999999998|0.769225|0.0|0.3269311064718163||||
250|0.20989|0.47035|2.75|0.3269311064718163|[['최고', 2], ['가르침', 1], ['극락', 1], ['스트레스', -2]]|4.0|2.0|0.5
251|0.020630000000000003|0.6389|4.0|0.3269311064718163||||
252|0.07397000000000001|0.650375|2.946|0.3269311064718163|[['감동', 2], ['강추', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['친구', 1], ['ㅠ', -1], ['식상', -1], ['아쉬움', -1], ['후회', -2]]|10.0|6.0|0.6
253|0.09131|0.68825|0.0|0.3269311064718163||||
254|0.09502|0.62995|1.0|0.3269311064718163|[['최악', -2]]|1.0|-2.0|-2.0
