tour_id,readcount,congestion_avg,avg_star,covid_pop_prop
4516,0.07309,0.6706,2.5,0.02989029921194977
4517,0.0,0.620075,5.0,0.02989029921194977
4518,0.0,0.52885,0,0.02989029921194977
4519,0.0,0.52885,0,0.02989029921194977
4520,0.25695,0.6087,4.0,0.02989029921194977
4521,0,0.59375,0,0.02989029921194977
4522,0.07547000000000001,0.574075,0,0.02989029921194977
4523,0.0027,0.4375,0,0.02989029921194977
4524,1.0,0.4375,2.682,0.02989029921194977
4525,0.26586000000000004,0.66015,4.333,0.02989029921194977
4526,0.27730000000000005,0.659475,3.0,0.02989029921194977
4527,0.06644,0.659475,2.733,0.02989029921194977
4528,0.08028,0.6621,0,0.02989029921194977
4529,0.0,0.66045,0,0.02989029921194977
4530,0.22852000000000003,0.58285,0,0.02989029921194977
4531,0.18208000000000002,0.4939,5.0,0.02989029921194977
4532,0.0,0.5673,0,0.02989029921194977
4533,0.29903,0.69285,4.0,0.02989029921194977
4534,0.14170000000000002,0.557275,2.8,0.02989029921194977
4535,0.20304000000000003,0.58845,5.0,0.02989029921194977
4536,0.17699,0.635425,0,0.02989029921194977
4537,0.12382000000000001,0.55555,2.6,0.02989029921194977
4538,0.028640000000000002,0.5625,0,0.02989029921194977
4539,0.16964,0.6123,0,0.02989029921194977
4540,0.23714000000000002,0.54245,2.0269999999999997,0.02989029921194977
4541,0.1912,0.287025,0,0.02989029921194977
4542,0.055130000000000005,0.375,0.0,0.02989029921194977
4543,0.36687000000000003,0.5665,0,0.02989029921194977
4544,0.20493000000000003,0.46875,3.0,0.02989029921194977
4545,0.16769,0.483325,2.923,0.02989029921194977
4546,0.04061,0.61855,1.0,0.02989029921194977
4547,0.17269,0.53125,2.8,0.02989029921194977
4548,0.13487000000000002,0.49405,3.2,0.02989029921194977
4549,0.19060000000000002,0.673075,3.5,0.02989029921194977
4550,0.25442000000000004,0.670225,4.0,0.02989029921194977
4551,0.22488000000000002,0.651925,1.8119999999999998,0.02989029921194977
4552,0.04225,0.638025,2.667,0.02989029921194977
4553,0.27376,0.464275,2.0,0.02989029921194977
4554,0.06337000000000001,0.447925,3.7110000000000003,0.02989029921194977
4555,0.46293000000000006,0.446425,2.556,0.02989029921194977
4556,0.25068,0.472725,0,0.02989029921194977
4557,0.00088,0.5739,0,0.02989029921194977
4558,0.42336,0.375,2.35,0.02989029921194977
4559,0.19541000000000003,0.626225,0,0.02989029921194977
4560,0.17829,0.466675,0.5,0.02989029921194977
4561,0.26527,0.448525,5.0,0.02989029921194977
4562,0.05009,0.584475,1.714,0.02989029921194977
4563,0.29546,0.6,0,0.02989029921194977
4564,0.53263,0.6601,2.806,0.02989029921194977
4565,0.09205,0.63385,0,0.02989029921194977
4566,0.26520000000000005,0.62895,1.794,0.02989029921194977
4567,0.25478,0.550925,3.0,0.02989029921194977
4568,0.29679,0.597375,3.0,0.02989029921194977
4569,0.16840000000000002,0.568975,0,0.02989029921194977
4570,0.19909000000000002,0.47465,2.125,0.02989029921194977
4571,0.18685000000000002,0.470775,2.0,0.02989029921194977
4572,0.3804,0.572125,0,0.02989029921194977
4573,0.0,0.0,3.833,0.02989029921194977
4574,0.11603000000000001,0.61855,0,0.02989029921194977
4575,1.0,0.6408,3.2,0.02989029921194977
4576,0.19802000000000003,0.5563,0,0.02989029921194977
4577,1.0,0.671875,0,0.02989029921194977
4578,0.22395,0.621325,3.75,0.02989029921194977
4579,0.18759,0.658325,2.778,0.02989029921194977
4580,0.21618,0.62895,0,0.02989029921194977
4581,0.14515,0.55555,0.0,0.02989029921194977
4582,0.20759000000000002,0.41965,0,0.02989029921194977
4583,0.5370100000000001,0.5936,1.2,0.02989029921194977
4584,0.30442,0.625,4.0,0.02989029921194977
4585,0.35561000000000004,0.446425,3.135,0.02989029921194977
4586,0.17871,0.574325,0.0,0.02989029921194977
4587,0.22308000000000003,0.595,1.0,0.02989029921194977
4588,0.20031000000000002,0.66225,1.867,0.02989029921194977
4589,0.19667,0.583325,5.0,0.02989029921194977
4590,0.20816,0.65625,0,0.02989029921194977
4591,0.19489,0.55555,3.6,0.02989029921194977
4592,0.18768,0.616925,2.5,0.02989029921194977
4593,0.17515000000000003,0.5757,2.8,0.02989029921194977
4594,0.27918000000000004,0.601775,2.8,0.02989029921194977
4595,0.24317000000000003,0.460325,1.0,0.02989029921194977
4596,0.23635000000000003,0.6111,3.0,0.02989029921194977
4597,0.18163,0.661775,5.0,0.02989029921194977
4598,0.42873000000000006,0.5,4.0,0.02989029921194977
4599,0.24114000000000002,0.626225,2.185,0.02989029921194977
4600,0.32719000000000004,0.559525,2.25,0.02989029921194977
4601,0.43901,0.585825,2.4,0.02989029921194977
4602,0.27637,0.572125,4.333,0.02989029921194977
4603,0.028900000000000002,0.645825,3.7,0.02989029921194977
4604,0.22651000000000002,0.602675,0,0.02989029921194977
4605,0.35835,0.65565,0,0.02989029921194977
4606,0.37041,0.5899,2.6839999999999997,0.02989029921194977
4607,0.0,0.64765,3.051,0.02989029921194977
4608,0.27629000000000004,0.52535,0.6,0.02989029921194977
4609,0.38376000000000005,0.575,1.538,0.02989029921194977
4610,0.29989000000000005,0.51065,3.6,0.02989029921194977
4611,0.0,0.671875,1.0,0.02989029921194977
4612,0.25173,0.702375,0,0.02989029921194977
4613,0.006980000000000001,0.61855,4.7139999999999995,0.02989029921194977
4614,0.11498000000000001,0.59375,0,0.02989029921194977
4615,0.25062,0.5,3.667,0.02989029921194977
4616,0.25630000000000003,0.5625,0,0.02989029921194977
4617,0.17039,0.4514,0,0.02989029921194977
4618,0.046130000000000004,0.6288,0,0.02989029921194977
4619,0.21028000000000002,0.502175,5.0,0.02989029921194977
4620,0.0041400000000000005,0.603375,0,0.02989029921194977
4621,0.49761000000000005,0.62235,2.451,0.02989029921194977
4622,0.35369,0.6356,2.8569999999999998,0.02989029921194977
4623,0.0,0.322925,3.1430000000000002,0.02989029921194977
4624,0.06347,0.495,3.158,0.02989029921194977
4625,0.13285000000000002,0.6262,0,0.02989029921194977
4626,0.12082000000000001,0.6335000000000001,2.966,0.02989029921194977
4627,0.03699,0.6288,3.455,0.02989029921194977
4628,0.20197,0.489425,5.0,0.02989029921194977
4629,0.0,0.65385,0,0.02989029921194977
4630,0.27067,0.58485,0,0.02989029921194977
4631,0.0,0.59695,0,0.02989029921194977
4632,0.32176000000000005,0.628375,1.0,0.02989029921194977
4633,0.07413,0.451925,0,0.02989029921194977
4634,0.01617,0.625,0,0.02989029921194977
4635,0.27226,0.656975,4.25,0.02989029921194977
4636,0.42257000000000006,0.5547,5.0,0.02989029921194977
4637,0.12295,0.58485,0,0.02989029921194977
4638,0.041990000000000006,0.5889,3.167,0.02989029921194977
4639,0.006880000000000001,0.605925,0,0.02989029921194977
4640,0.00013000000000000002,0.605775,0,0.02989029921194977
4641,0.06792000000000001,0.574075,0,0.02989029921194977
4642,0.20444,0.65195,3.852,0.02989029921194977
4643,0.20654000000000003,0.543325,0,0.02989029921194977
4644,0.0,0.578325,0,0.02989029921194977
4645,0.14198000000000002,0.4,4.0,0.02989029921194977
4646,0.17195000000000002,0.4,5.0,0.02989029921194977
4647,0.31278,0.510875,1.8330000000000002,0.02989029921194977
4648,1.0,0.479725,2.5,0.02989029921194977
4649,0.06506,0.574075,0,0.02989029921194977
4650,0.038090000000000006,0.625,0,0.02989029921194977
4651,0.10534,0.552075,0,0.02989029921194977
4652,0.18721000000000002,0.65625,5.0,0.02989029921194977
4653,0.20028,0.670825,1.868,0.02989029921194977
4654,0.21874000000000002,0.650325,1.0,0.02989029921194977
4655,0.32925000000000004,0.640525,3.0,0.02989029921194977
4656,0.0,0.3913,0,0.02989029921194977
4657,0.21930000000000002,0.465525,0,0.02989029921194977
4658,0.34265,0.66045,0,0.02989029921194977
4659,0.33526,0.25,3.0,0.02989029921194977
4660,0.32060000000000005,0.671425,3.654,0.02989029921194977
4661,0.06124,0.574075,0,0.02989029921194977
4662,0.14817000000000002,0.4375,4.0,0.02989029921194977
4663,0.26337000000000005,0.59575,0,0.02989029921194977
4664,0.16378,0.629875,0,0.02989029921194977
4665,0.0,0.622025,5.0,0.02989029921194977
4666,0.0001,0.576025,0,0.02989029921194977
4667,0.01148,0.638225,0,0.02989029921194977
4668,0.38654000000000005,0.0,5.0,0.02989029921194977
4669,0.19918000000000002,0.518525,0,0.02989029921194977
4670,0.18582,0.651775,3.3289999999999997,0.02989029921194977
4671,0.19945000000000002,0.56875,2.8,0.02989029921194977
4672,0.00023,0.628475,0,0.02989029921194977
4673,0.2015,0.390625,2.6,0.02989029921194977
4674,0.21028000000000002,0.375,3.0,0.02989029921194977
4675,0.0,0.375,4.0,0.02989029921194977
4676,0.31119,0.446425,2.0,0.02989029921194977
4677,0.19413000000000002,0.571425,0,0.02989029921194977
4678,0.32777,0.3913,3.5,0.02989029921194977
4679,0.07255,0.647925,2.926,0.02989029921194977
4680,0.12765,0.321425,0,0.02989029921194977
4681,1.0,0.3913,3.727,0.02989029921194977
4682,0.33451000000000003,0.3913,3.5,0.02989029921194977
4683,0.037040000000000003,0.61185,0,0.02989029921194977
4684,0.27015,0.60155,3.5,0.02989029921194977
4685,0.16639,0.5547,1.411,0.02989029921194977
4686,0.0,0.579675,4.275,0.02989029921194977
4687,0.27812000000000003,0.40625,4.263,0.02989029921194977
4688,0.18078000000000002,0.604175,0,0.02989029921194977
4689,0.39334,0.59155,4.0,0.02989029921194977
4690,0.18527000000000002,0.6,2.229,0.02989029921194977
4691,0.20976000000000003,0.63235,5.0,0.02989029921194977
4692,0.0,0.658725,3.5,0.02989029921194977
4693,0.012820000000000002,0.605875,2.5,0.02989029921194977
4694,0.01009,0.63145,3.6,0.02989029921194977
4695,0.006670000000000001,0.659475,4.2,0.02989029921194977
4696,0.44557,0.58085,2.29,0.02989029921194977
4697,1.0,0.322225,3.6,0.02989029921194977
4698,0.0,0.6875,2.25,0.02989029921194977
4699,0.05849000000000001,0.644225,0,0.02989029921194977
4700,0.12887,0.6371,1.6669999999999998,0.02989029921194977
4701,0.20198000000000002,0.583325,0,0.02989029921194977
4702,0.07615000000000001,0.425925,2.0,0.02989029921194977
4703,0.43199000000000004,0.58485,1.626,0.02989029921194977
4704,1.0,0.579625,0.0,0.02989029921194977
4705,0.018410000000000003,0.328125,2.077,0.02989029921194977
4706,0.19593000000000002,0.589275,4.0,0.02989029921194977
4707,0.0,0.6456,4.0,0.02989029921194977
4708,0.0,0.5625,5.0,0.02989029921194977
4709,0.06226,0.592225,2.333,0.02989029921194977
4710,0.029570000000000003,0.637425,0,0.02989029921194977
4711,0.0,0.573175,1.0,0.02989029921194977
4712,0.20696,0.6117,0,0.02989029921194977
4713,0.17447000000000001,0.4704,0,0.02989029921194977
4714,0.25494,0.6322,0,0.02989029921194977
4715,0.09598000000000001,0.272725,3.156,0.02989029921194977
4716,0.0,0.25,0,0.02989029921194977
4717,0.14635,0.602675,2.25,0.02989029921194977
4718,0.24233000000000002,0.0,0.0,0.02989029921194977
4719,0.0,0.647725,0,0.02989029921194977
4720,0.2629,0.4951,2.25,0.02989029921194977
4721,0.11943000000000001,0.4951,1.75,0.02989029921194977
4722,0.21182,0.421875,0,0.02989029921194977
4723,0.22190000000000001,0.63265,5.0,0.02989029921194977
4724,0.0,0.64635,0,0.02989029921194977
4725,0.19499000000000002,0.5986,0,0.02989029921194977
4726,0.29725,0.61855,0,0.02989029921194977
4727,0.0,0.544775,4.5,0.02989029921194977
4728,0.22912000000000002,0.4674,0,0.02989029921194977
4729,0.07744000000000001,0.653625,0,0.02989029921194977
4730,0.17144,0.63385,0,0.02989029921194977
4731,0.29881,0.0,5.0,0.02989029921194977
4732,0.49178000000000005,0.605775,2.5,0.02989029921194977
4733,0.0,0.489575,4.25,0.02989029921194977
4734,0.0,0.4861,4.333,0.02989029921194977
4735,0.32339,0.6111,4.625,0.02989029921194977
4736,0.16834000000000002,0.574325,5.0,0.02989029921194977
4737,0.03511,0.53845,0,0.02989029921194977
4738,0.1652,0.625,4.111000000000001,0.02989029921194977
4739,0.24538000000000001,0.64285,0,0.02989029921194977
4740,0.05661000000000001,0.6352,5.0,0.02989029921194977
4741,0.37711000000000006,0.673375,2.548,0.02989029921194977
4742,0.17662000000000003,0.6005,2.36,0.02989029921194977
4743,0.058510000000000006,0.504625,3.6,0.02989029921194977
4744,0.012650000000000002,0.651325,0,0.02989029921194977
4745,0.0,0.62255,2.833,0.02989029921194977
4746,0.47691000000000006,0.0,5.0,0.02989029921194977
4747,0.56083,0.375,3.895,0.02989029921194977
4748,0.39598000000000005,0.0,0,0.02989029921194977
4749,0.17215000000000003,0.58245,0,0.02989029921194977
4750,0.17219,0.4359,5.0,0.02989029921194977
4751,0.01589,0.6756,0,0.02989029921194977
4752,0.21078000000000002,0.645825,4.167,0.02989029921194977
4753,0.0,0.428575,2.625,0.02989029921194977
4754,0.46306,0.625,0,0.02989029921194977
4755,0.01634,0.625,0,0.02989029921194977
4756,0.06537000000000001,0.574075,0,0.02989029921194977
4757,0.31948000000000004,0.6,3.333,0.02989029921194977
4758,0.0,0.375,1.0,0.02989029921194977
4759,0.18356000000000003,0.634625,0,0.02989029921194977
4760,0.27047000000000004,0.59295,0,0.02989029921194977
4761,0.0,0.0,0,0.02989029921194977
4762,0.0378,0.49545,0.0,0.02989029921194977
4763,0.16164,0.354175,1.581,0.02989029921194977
4764,0.07438,0.62895,0,0.02989029921194977
4765,0.43678000000000006,0.6198,2.451,0.02989029921194977
4766,0.07394,0.6322,0,0.02989029921194977
4767,0.0,0.459025,4.0,0.02989029921194977
4768,0.23995000000000002,0.603175,0,0.02989029921194977
4769,0.18511000000000002,0.555,3.25,0.02989029921194977
4770,0.27445,0.25,1.5,0.02989029921194977
4771,0.19236,0.62385,3.222,0.02989029921194977
4772,0.20794,0.575575,1.325,0.02989029921194977
4773,0.21851,0.6199,2.069,0.02989029921194977
4774,0.25788,0.6375,3.4,0.02989029921194977
4775,0.2159,0.458325,1.973,0.02989029921194977
4776,0.19216000000000003,0.557275,4.2860000000000005,0.02989029921194977
4777,0.16061,0.659725,2.3890000000000002,0.02989029921194977
4778,0.24267000000000002,0.29,0,0.02989029921194977
4779,0.041310000000000006,0.573375,4.571000000000001,0.02989029921194977
4780,0.0,0.3913,0,0.02989029921194977
4781,0.00957,0.5283,4.0,0.02989029921194977
4782,0.08851,0.505675,0,0.02989029921194977
4783,0.31222000000000005,0.591175,2.8,0.02989029921194977
4784,4e-05,0.521575,0,0.02989029921194977
4785,0.0,0.6621,0,0.02989029921194977
4786,0.14527,0.554175,1.0,0.02989029921194977
4787,0.09848000000000001,0.631075,0,0.02989029921194977
4788,0.41499,0.3625,4.0,0.02989029921194977
4789,0.21891000000000002,0.30435,1.6669999999999998,0.02989029921194977
4790,0.15365,0.448525,0,0.02989029921194977
4791,0.27826,0.6232,0,0.02989029921194977
4792,0.15944000000000003,0.25,0,0.02989029921194977
4793,0.0005600000000000001,0.678575,0,0.02989029921194977
4794,0.06264,0.5127,3.333,0.02989029921194977
4795,0.0,0.53365,0,0.02989029921194977
4796,0.24443,0.663925,2.333,0.02989029921194977
4797,0.05303000000000001,0.574075,0,0.02989029921194977
4798,0.056560000000000006,0.651325,2.5,0.02989029921194977
4799,0.045750000000000006,0.6237,2.75,0.02989029921194977
4800,0.01041,0.651325,0,0.02989029921194977
4801,0.19434,0.3421,2.812,0.02989029921194977
4802,0.5739700000000001,0.375,3.2,0.02989029921194977
4803,0.0,0.375,3.667,0.02989029921194977
4804,0.0,0.375,0,0.02989029921194977
4805,0.13897,0.658325,3.0,0.02989029921194977
4806,0.17546,0.428575,3.0,0.02989029921194977
4807,0.14883000000000002,0.6285,1.6669999999999998,0.02989029921194977
4808,0.18550000000000003,0.6544,0,0.02989029921194977
4809,0.058280000000000005,0.31945,2.889,0.02989029921194977
4810,0.21237000000000003,0.6201,4.0,0.02989029921194977
4811,0.38531000000000004,0.60135,0,0.02989029921194977
4812,0.13139,0.6275,0,0.02989029921194977
4813,0.24894000000000002,0.472925,1.3330000000000002,0.02989029921194977
4814,0.0,0.473225,0,0.02989029921194977
4815,0.07905000000000001,0.504225,5.0,0.02989029921194977
4816,0.0,0.38,2.167,0.02989029921194977
4817,0.17921,0.570975,2.0,0.02989029921194977
4818,0.0,0.612075,0,0.02989029921194977
4819,0.0,0.6851,0,0.02989029921194977
4820,0.16159,0.560175,2.8819999999999997,0.02989029921194977
4821,0.32309000000000004,0.0,1.8,0.02989029921194977
4822,0.1567,0.560175,1.5,0.02989029921194977
4823,0.0,0.677875,4.5,0.02989029921194977
4824,0.0,0.575475,3.167,0.02989029921194977
4825,0.29591,0.323875,0,0.02989029921194977
4826,0.47484000000000004,0.53985,3.615,0.02989029921194977
4827,0.15107,0.6,3.875,0.02989029921194977
4828,0.23896,0.665525,4.333,0.02989029921194977
4829,0.37658,0.5125,1.75,0.02989029921194977
4830,0.011770000000000001,0.5304,0,0.02989029921194977
4831,0.08251,0.574075,0,0.02989029921194977
4832,0.0,0.644225,3.333,0.02989029921194977
4833,0.23352,0.6695,1.306,0.02989029921194977
4834,0.20475000000000002,0.5,0,0.02989029921194977
4835,0.22901000000000002,0.637925,0,0.02989029921194977
4836,0.0,0.61875,0,0.02989029921194977
4837,0.042870000000000005,0.63,3.056,0.02989029921194977
4838,0.0,0.632,2.157,0.02989029921194977
4839,0.007930000000000001,0.559325,0,0.02989029921194977
4840,0.15823,0.6456,5.0,0.02989029921194977
4841,0.36929,0.552875,3.0,0.02989029921194977
4842,0.20169,0.470775,3.5,0.02989029921194977
4843,0.18564000000000003,0.6226,4.0,0.02989029921194977
4844,0.24934000000000003,0.572725,0,0.02989029921194977
4845,0.12915000000000001,0.4827,0,0.02989029921194977
4846,0.32464000000000004,0.634825,0,0.02989029921194977
4847,0.03674,0.5923,5.0,0.02989029921194977
4848,0.0,0.0,0,0.02989029921194977
4849,0.22909000000000002,0.625,3.455,0.02989029921194977
4850,0.44600000000000006,0.496025,3.333,0.02989029921194977
4851,0.19959000000000002,0.6503,1.0,0.02989029921194977
4852,0.027940000000000003,0.644325,0,0.02989029921194977
4853,0.26506,0.644325,2.6510000000000002,0.02989029921194977
4854,0.18958000000000003,0.672075,5.0,0.02989029921194977
4855,0.23720000000000002,0.0,1.0,0.02989029921194977
4856,0.33541000000000004,0.6375,0.0,0.02989029921194977
4857,0.0,0.557425,2.0,0.02989029921194977
4858,0.15974000000000002,0.629625,0,0.02989029921194977
4859,0.2499,0.25,0,0.02989029921194977
4860,0.49936,0.526775,3.3,0.02989029921194977
4861,0.0,0.478825,2.1109999999999998,0.02989029921194977
4862,0.0,0.518525,3.909,0.02989029921194977
4863,0.08355000000000001,0.518525,1.0,0.02989029921194977
4864,0.21433000000000002,0.37745,0,0.02989029921194977
4865,0.32676000000000005,0.60185,3.571,0.02989029921194977
4866,0.27532,0.6923,0,0.02989029921194977
4867,0.18331000000000003,0.686375,0,0.02989029921194977
4868,0.21848,0.6383,0,0.02989029921194977
4869,0.0,0.5139,0,0.02989029921194977
4870,0.19935000000000003,0.642475,5.0,0.02989029921194977
4871,0.00108,0.623775,3.625,0.02989029921194977
4872,0.21531000000000003,0.49445,2.15,0.02989029921194977
4873,0.0,0.56945,4.9,0.02989029921194977
4874,0.30395,0.570125,2.4,0.02989029921194977
4875,0.0,0.6549,0,0.02989029921194977
4876,0.0,0.6549,5.0,0.02989029921194977
4877,0.0,0.636375,3.5,0.02989029921194977
4878,0.0,0.589275,0,0.02989029921194977
4879,1.0,0.675325,2.611,0.02989029921194977
4880,0.36277000000000004,0.5954,2.947,0.02989029921194977
4881,0.07449,0.658325,0,0.02989029921194977
4882,0.0,0.577375,1.0,0.02989029921194977
4883,0.20726000000000003,0.63235,0,0.02989029921194977
4884,0.18030000000000002,0.616475,2.3209999999999997,0.02989029921194977
4885,0.14688,0.579625,3.571,0.02989029921194977
4886,0.04272,0.4,0,0.02989029921194977
4887,0.21599000000000002,0.61855,4.0,0.02989029921194977
4888,0.053430000000000005,0.574075,0,0.02989029921194977
4889,0.06783,0.572125,0,0.02989029921194977
4890,0.27162000000000003,0.625,0,0.02989029921194977
4891,0.25396,0.0,3.917,0.02989029921194977
4892,1.0,0.625,0,0.02989029921194977
4893,0.18311000000000002,0.625,2.333,0.02989029921194977
4894,0.48174000000000006,0.571425,4.364,0.02989029921194977
4895,0.25646,0.625,1.5859999999999999,0.02989029921194977
4896,0.24491000000000002,0.625,0,0.02989029921194977
4897,0.06062000000000001,0.574075,0,0.02989029921194977
4898,0.029290000000000004,0.62895,0,0.02989029921194977
4899,0.14904,0.676475,0,0.02989029921194977
4900,0.3754,0.510425,3.1,0.02989029921194977
4901,0.36444000000000004,0.667275,3.3569999999999998,0.02989029921194977
4902,0.40605,0.558025,0,0.02989029921194977
4903,0.35726,0.6007,0,0.02989029921194977
4904,0.06028000000000001,0.58485,0,0.02989029921194977
4905,0.14469,0.5,0,0.02989029921194977
4906,0.46893,0.65865,2.0,0.02989029921194977
4907,0.10512,0.58655,2.949,0.02989029921194977
4908,0.41137,0.66965,2.833,0.02989029921194977
4909,0.26546000000000003,0.635875,2.875,0.02989029921194977
4910,0.0,0.659475,4.875,0.02989029921194977
4911,0.00236,0.49075,0,0.02989029921194977
4912,0.0,0.3889,0,0.02989029921194977
4913,0.41927000000000003,0.534625,0,0.02989029921194977
4914,0.0,0.647925,3.214,0.02989029921194977
4915,0.15968000000000002,0.651325,2.5,0.02989029921194977
4916,0.29068000000000005,0.4533,3.0,0.02989029921194977
4917,0.14880000000000002,0.636625,0,0.02989029921194977
4918,0.0,0.5127,0,0.02989029921194977
4919,0.01191,0.673375,0,0.02989029921194977
4920,0.08209000000000001,0.58485,0,0.02989029921194977
4921,0.010780000000000001,0.58485,0,0.02989029921194977
4922,0.0,0.655275,2.4,0.02989029921194977
4923,0.00015000000000000001,0.65,0,0.02989029921194977
4924,0.21518,0.593225,0,0.02989029921194977
4925,0.00444,0.680325,0,0.02989029921194977
4926,0.09818,0.340275,0,0.02989029921194977
4927,0.14449,0.6288,3.0,0.02989029921194977
4928,0.53283,0.613375,2.104,0.02989029921194977
4929,0.24295000000000003,0.62385,2.0,0.02989029921194977
4930,0.17558,0.63415,3.1010000000000004,0.02989029921194977
4931,0.17185,0.37735,3.1010000000000004,0.02989029921194977
4932,0.18304,0.5,1.409,0.02989029921194977
4933,0.04275,0.6233,3.0,0.02989029921194977
4934,1.0,0.40625,2.089,0.02989029921194977
4935,0.14208,0.5,1.0,0.02989029921194977
4936,0.11634000000000001,0.6335000000000001,0,0.02989029921194977
4937,0.14882,0.453125,4.0,0.02989029921194977
4938,0.06494000000000001,0.576925,0,0.02989029921194977
4939,0.47363000000000005,0.6591,0,0.02989029921194977
4940,1.0,0.55,2.8,0.02989029921194977
4941,0.47355,0.648725,2.778,0.02989029921194977
4942,0.18788000000000002,0.67435,0,0.02989029921194977
4943,0.0,0.526775,4.5,0.02989029921194977
4944,0.13868,0.6706,0,0.02989029921194977
4945,0.25072,0.631825,3.278,0.02989029921194977
4946,0.22394000000000003,0.63135,5.0,0.02989029921194977
4947,0.0,0.576475,1.885,0.02989029921194977
4948,0.43018000000000006,0.576475,1.885,0.02989029921194977
4949,0.26703000000000005,0.669125,2.329,0.02989029921194977
4950,0.42656000000000005,0.65,2.8080000000000003,0.02989029921194977
4951,1.0,0.648025,2.3169999999999997,0.02989029921194977
4952,0.25088000000000005,0.6706,1.385,0.02989029921194977
4953,0.21315,0.546875,5.0,0.02989029921194977
4954,0.00017,0.6,0,0.02989029921194977
4955,0.07512,0.416675,3.75,0.02989029921194977
4956,1.0,0.6375,2.841,0.02989029921194977
4957,0.06507,0.574075,0,0.02989029921194977
4958,0.25867,0.63845,3.0,0.02989029921194977
4959,0.33688,0.64535,2.059,0.02989029921194977
4960,0.0,0.60195,0,0.02989029921194977
4961,0.31225,0.6375,2.583,0.02989029921194977
4962,0.32175000000000004,0.636375,1.6469999999999998,0.02989029921194977
4963,0.29343,0.4713,2.8,0.02989029921194977
4964,0.01182,0.56945,2.333,0.02989029921194977
4965,0.020390000000000002,0.5,0,0.02989029921194977
4966,0.015110000000000002,0.5,0,0.02989029921194977
4967,0.02553,0.675325,3.0,0.02989029921194977
4968,0.02272,0.643325,0,0.02989029921194977
4969,0.01618,0.6232,4.2,0.02989029921194977
4970,0.37182000000000004,0.664475,2.95,0.02989029921194977
4971,0.0,0.6352,0,0.02989029921194977
4972,0.021070000000000002,0.4356,3.667,0.02989029921194977
4973,0.00119,0.634025,4.0,0.02989029921194977
4974,0.00109,0.648025,5.0,0.02989029921194977
4975,0.06183,0.592775,0,0.02989029921194977
4976,0.0,0.64645,0,0.02989029921194977
4977,0.32187000000000004,0.321425,0.667,0.02989029921194977
4978,0.07101,0.497675,4.0,0.02989029921194977
4979,0.0,0.666675,0,0.02989029921194977
4980,0.18239000000000002,0.490375,3.1,0.02989029921194977
4981,0.30135,0.423075,4.8180000000000005,0.02989029921194977
4982,0.17578000000000002,0.646075,2.6830000000000003,0.02989029921194977
4983,0.0,0.39865,2.0,0.02989029921194977
4984,0.07234,0.58485,0,0.02989029921194977
4985,0.30460000000000004,0.586075,3.2,0.02989029921194977
4986,0.033150000000000006,0.586075,0,0.02989029921194977
4987,0.034820000000000004,0.333325,3.8789999999999996,0.02989029921194977
4988,0.0009800000000000002,0.601275,0,0.02989029921194977
4989,0.03642,0.512875,0,0.02989029921194977
4990,0.06205000000000001,0.52315,4.067,0.02989029921194977
4991,0.25932,0.634625,1.817,0.02989029921194977
4992,0.22675,0.59915,0,0.02989029921194977
4993,0.19845000000000002,0.59575,0.0,0.02989029921194977
4994,0.42564,0.60975,2.167,0.02989029921194977
4995,0.0,0.652175,3.5460000000000003,0.02989029921194977
4996,0.26543,0.5,3.0,0.02989029921194977
4997,0.0,0.620875,0,0.02989029921194977
4998,0.03615,0.5577,4.2,0.02989029921194977
4999,0.45952000000000004,0.634025,2.269,0.02989029921194977
5000,0.0,0.60275,0,0.02989029921194977
5001,0.17269,0.607875,0,0.02989029921194977
5002,0.0,0.528125,0,0.02989029921194977
5003,0.11123000000000001,0.5799,4.294,0.02989029921194977
5004,0.05924000000000001,0.68965,0,0.02989029921194977
5005,0.04413,0.666675,0,0.02989029921194977
5006,0.11401000000000001,0.572525,0,0.02989029921194977
5007,0.0,0.6199,0,0.02989029921194977
5008,0.5764900000000001,0.6791,1.54,0.02989029921194977
5009,0.00034,0.4625,0,0.02989029921194977
5010,0.0,0.619325,0,0.02989029921194977
5011,0.014910000000000001,0.66585,1.6669999999999998,0.02989029921194977
5012,0.0,0.664225,0,0.02989029921194977
5013,0.0,0.556825,0,0.02989029921194977
5014,0.00088,0.689825,0,0.02989029921194977
5015,0.005110000000000001,0.573525,0,0.02989029921194977
5016,0.00466,0.566675,0,0.02989029921194977
5017,0.0,0.63135,0,0.02989029921194977
5018,0.0,0.673375,0,0.02989029921194977
5019,0.0,0.434775,0,0.02989029921194977
5020,0.0,0.375,0,0.02989029921194977
5021,0.0,0.4755,0,0.02989029921194977
5022,0.0,0.549375,0,0.02989029921194977
5023,0.0,0.375,0,0.02989029921194977
5024,5e-05,0.0,5.0,3.98847415613024e-05
5025,6.000000000000001e-05,0.4762,0,3.98847415613024e-05
5026,0.34581,0.625,0,3.98847415613024e-05
5027,0.39281000000000005,0.272725,1.5,3.98847415613024e-05
5028,0.46188,0.0,0,3.98847415613024e-05
5029,0.27613000000000004,0.0,3.0,3.98847415613024e-05
5030,0.5076700000000001,0.0,4.0,3.98847415613024e-05
5031,1.0,0.375,2.417,3.98847415613024e-05
5032,0.0,0.375,0,3.98847415613024e-05
5033,0.21073000000000003,0.364575,2.9360000000000004,3.98847415613024e-05
