tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
308,9,56,88,20,2.6879,3,173,2020-10-21 10:00:00
309,21,39,86,19,2.6242,3,165,2020-10-21 10:00:00
310,7,42,66,24,2.7698,3,139,2020-10-21 10:00:00
311,7,46,66,15,2.6642,3,134,2020-10-21 10:00:00
312,2,23,24,7,2.6429,3,56,2020-10-21 10:00:00
313,5,27,33,21,2.8139999999999996,3,86,2020-10-21 10:00:00
314,5,30,30,8,2.5616,2,73,2020-10-21 10:00:00
315,7,37,51,17,2.6964,3,112,2020-10-21 10:00:00
316,8,54,95,20,2.7175,3,177,2020-10-21 10:00:00
317,14,15,13,7,2.2653,2,49,2020-10-21 10:00:00
318,7,46,64,24,2.7447,3,141,2020-10-21 10:00:00
319,7,49,94,20,2.7471,3,170,2020-10-21 10:00:00
320,6,43,86,21,2.7821,3,156,2020-10-21 10:00:00
321,9,51,91,27,2.764,3,178,2020-10-21 10:00:00
322,67,38,67,23,2.2359,1,195,2020-10-21 10:00:00
323,26,35,37,14,2.3482,3,112,2020-10-21 10:00:00
324,5,16,19,20,2.9,4,60,2020-10-21 10:00:00
325,34,28,55,15,2.3864,3,132,2020-10-21 10:00:00
326,25,31,78,22,2.6218,3,156,2020-10-21 10:00:00
327,24,45,63,27,2.5849,3,159,2020-10-21 10:00:00
328,22,42,76,22,2.6049,3,162,2020-10-21 10:00:00
329,23,42,73,27,2.6303,3,165,2020-10-21 10:00:00
330,23,42,62,27,2.6039,3,154,2020-10-21 10:00:00
331,23,46,57,25,2.5563,3,151,2020-10-21 10:00:00
332,23,40,57,23,2.5594,3,143,2020-10-21 10:00:00
333,21,51,59,23,2.5455,3,154,2020-10-21 10:00:00
334,23,40,57,23,2.5594,3,143,2020-10-21 10:00:00
335,23,40,57,23,2.5594,3,143,2020-10-21 10:00:00
336,23,40,57,23,2.5594,3,143,2020-10-21 10:00:00
337,24,41,74,25,2.6098,3,164,2020-10-21 10:00:00
338,23,27,27,8,2.2353,2,85,2020-10-21 10:00:00
339,22,44,78,23,2.6108,3,167,2020-10-21 10:00:00
340,32,30,19,5,1.9651,1,86,2020-10-21 10:00:00
341,20,22,46,12,2.5,3,100,2020-10-21 10:00:00
342,24,15,23,1,2.0159,1,63,2020-10-21 10:00:00
343,22,26,52,15,2.5217,3,115,2020-10-21 10:00:00
344,20,21,44,11,2.4792,3,96,2020-10-21 10:00:00
345,25,34,34,10,2.2816,2,103,2020-10-21 10:00:00
346,25,21,22,5,2.0959,1,73,2020-10-21 10:00:00
347,22,28,55,15,2.525,3,120,2020-10-21 10:00:00
348,22,14,21,1,2.0172,1,58,2020-10-21 10:00:00
349,22,14,21,1,2.0172,1,58,2020-10-21 10:00:00
350,24,35,66,16,2.5248,3,141,2020-10-21 10:00:00
351,24,28,54,9,2.4174,3,115,2020-10-21 10:00:00
352,22,26,52,16,2.5345,3,116,2020-10-21 10:00:00
353,10,16,38,6,2.5714,3,70,2020-10-21 10:00:00
354,30,34,44,16,2.371,3,124,2020-10-21 10:00:00
355,17,27,41,6,2.3956,3,91,2020-10-21 10:00:00
356,3,39,52,25,2.8319,3,119,2020-10-21 10:00:00
357,8,51,78,18,2.6839,3,155,2020-10-21 10:00:00
358,0,0,0,0,0.0,0,0,2020-10-21 10:00:00
359,17,47,94,21,2.6648,3,179,2020-10-21 10:00:00
360,22,37,86,19,2.622,3,164,2020-10-21 10:00:00
361,26,36,37,15,2.3596,3,114,2020-10-21 10:00:00
362,22,16,37,6,2.3333,3,81,2020-10-21 10:00:00
363,13,32,57,14,2.6207,3,116,2020-10-21 10:00:00
364,51,25,50,14,2.1929,1,140,2020-10-21 10:00:00
365,12,26,46,11,2.5895,3,95,2020-10-21 10:00:00
366,9,12,22,9,2.5962,3,52,2020-10-21 10:00:00
367,24,27,70,17,2.5797,3,138,2020-10-21 10:00:00
368,26,30,22,4,2.0488,2,82,2020-10-21 10:00:00
369,12,15,40,4,2.5069999999999997,3,71,2020-10-21 10:00:00
370,31,43,48,8,2.2538,3,130,2020-10-21 10:00:00
371,5,30,30,8,2.5616,2,73,2020-10-21 10:00:00
372,12,55,81,20,2.6488,3,168,2020-10-21 10:00:00
373,19,13,18,1,2.0196,1,51,2020-10-21 10:00:00
374,21,38,43,17,2.4706,3,119,2020-10-21 10:00:00
375,16,27,43,14,2.55,3,100,2020-10-21 10:00:00
376,5,44,65,26,2.8,3,140,2020-10-21 10:00:00
377,19,36,86,19,2.6562,3,160,2020-10-21 10:00:00
378,10,55,94,21,2.7,3,180,2020-10-21 10:00:00
379,8,14,23,5,2.5,3,50,2020-10-21 10:00:00
380,18,33,51,11,2.4867,3,113,2020-10-21 10:00:00
381,10,50,76,19,2.6710000000000003,3,155,2020-10-21 10:00:00
382,10,24,13,1,2.1042,2,48,2020-10-21 10:00:00
383,5,46,63,29,2.8112,3,143,2020-10-21 10:00:00
384,20,32,33,7,2.2935,3,92,2020-10-21 10:00:00
385,14,19,17,5,2.2364,2,55,2020-10-21 10:00:00
386,21,43,94,21,2.6425,3,179,2020-10-21 10:00:00
387,10,50,74,19,2.6667,3,153,2020-10-21 10:00:00
388,25,32,73,19,2.5772,3,149,2020-10-21 10:00:00
389,27,66,103,22,2.5505,3,218,2020-10-21 10:00:00
390,4,17,26,5,2.6154,3,52,2020-10-21 10:00:00
391,26,64,101,21,2.5519,3,212,2020-10-21 10:00:00
392,63,31,54,18,2.1627,1,166,2020-10-21 10:00:00
393,7,47,71,18,2.6993,3,143,2020-10-21 10:00:00
394,5,44,63,27,2.8058,3,139,2020-10-21 10:00:00
395,11,29,26,12,2.5,2,78,2020-10-21 10:00:00
396,5,42,84,21,2.7961,3,152,2020-10-21 10:00:00
397,22,26,52,15,2.5217,3,115,2020-10-21 10:00:00
398,15,14,28,8,2.4462,3,65,2020-10-21 10:00:00
399,23,19,32,9,2.3253,3,83,2020-10-21 10:00:00
400,26,64,99,23,2.5613,3,212,2020-10-21 10:00:00
401,28,34,42,13,2.3419,3,117,2020-10-21 10:00:00
402,14,19,17,5,2.2364,2,55,2020-10-21 10:00:00
403,9,21,38,16,2.7262,3,84,2020-10-21 10:00:00
404,20,37,86,19,2.642,3,162,2020-10-21 10:00:00
405,9,56,81,20,2.6747,3,166,2020-10-21 10:00:00
406,24,33,74,20,2.596,3,151,2020-10-21 10:00:00
407,25,32,27,9,2.2151,2,93,2020-10-21 10:00:00
408,8,53,95,20,2.7216,3,176,2020-10-21 10:00:00
409,9,44,72,25,2.7533,3,150,2020-10-21 10:00:00
410,12,36,35,10,2.4624,2,93,2020-10-21 10:00:00
411,27,64,99,29,2.5936,3,219,2020-10-21 10:00:00
412,10,16,38,6,2.5714,3,70,2020-10-21 10:00:00
413,5,17,16,2,2.375,2,40,2020-10-21 10:00:00
414,14,17,17,5,2.2453,2,53,2020-10-21 10:00:00
415,10,59,98,25,2.7188,3,192,2020-10-21 10:00:00
416,9,25,42,23,2.798,3,99,2020-10-21 10:00:00
417,10,38,55,16,2.6471,3,119,2020-10-21 10:00:00
418,11,39,41,12,2.5243,3,103,2020-10-21 10:00:00
419,24,24,30,9,2.2759,3,87,2020-10-21 10:00:00
420,27,26,42,12,2.3645,3,107,2020-10-21 10:00:00
421,8,42,71,25,2.7739999999999996,3,146,2020-10-21 10:00:00
422,22,25,52,9,2.4444,3,108,2020-10-21 10:00:00
423,43,19,26,13,2.0891,1,101,2020-10-21 10:00:00
424,24,41,63,25,2.5817,3,153,2020-10-21 10:00:00
425,67,38,67,23,2.2359,1,195,2020-10-21 10:00:00
426,14,28,74,14,2.6769,3,130,2020-10-21 10:00:00
427,22,52,65,13,2.4539,3,152,2020-10-21 10:00:00
428,19,38,62,15,2.5448,3,134,2020-10-21 10:00:00
429,11,27,72,14,2.7177,3,124,2020-10-21 10:00:00
430,5,27,9,2,2.186,2,43,2020-10-21 10:00:00
431,5,10,27,2,2.5909,3,44,2020-10-21 10:00:00
